filename,TurnSeq,unitSeq,Speaker,Utterance
NCCU-TM016_Sun,188,366,F:,..
NCCU-TM016_Sun,188,366,F:,如果
NCCU-TM016_Sun,188,366,F:,","
NCCU-TM016_Sun,188,367,F:,..
NCCU-TM016_Sun,188,367,F:,嗯
NCCU-TM016_Sun,188,367,F:,","
NCCU-TM016_Sun,188,368,F:,..
NCCU-TM016_Sun,188,368,F:,這
NCCU-TM016_Sun,188,368,F:,個
NCCU-TM016_Sun,188,368,F:,對話
NCCU-TM016_Sun,188,368,F:,.
NCCU-TM016_Sun,189,369,M:,..
NCCU-TM016_Sun,189,369,M:,[@@@=]
NCCU-TM016_Sun,190,370,F:,[如果
NCCU-TM016_Sun,190,371,F:,..
NCCU-TM016_Sun,190,371,F:,如果
NCCU-TM016_Sun,190,371,F:,","
NCCU-TM016_Sun,190,372,F:,..
NCCU-TM016_Sun,190,372,F:,你
NCCU-TM016_Sun,190,372,F:,是]
NCCU-TM016_Sun,190,372,F:,..
NCCU-TM016_Sun,190,372,F:,譬如
NCCU-TM016_Sun,190,372,F:,說
NCCU-TM016_Sun,190,372,F:,","
NCCU-TM016_Sun,190,373,F:,..
NCCU-TM016_Sun,190,373,F:,我們
NCCU-TM016_Sun,190,373,F:,兩個
NCCU-TM016_Sun,190,373,F:,有
NCCU-TM016_Sun,190,373,F:,個
NCCU-TM016_Sun,190,373,F:,commitment
NCCU-TM016_Sun,190,373,F:,","
NCCU-TM016_Sun,191,374,M:,..
NCCU-TM016_Sun,191,374,M:,嗯
NCCU-TM016_Sun,192,375,F:,..
NCCU-TM016_Sun,192,375,F:,然後
NCCU-TM016_Sun,192,375,F:,","
NCCU-TM016_Sun,192,376,F:,..
NCCU-TM016_Sun,192,376,F:,我
NCCU-TM016_Sun,192,376,F:,覺得
NCCU-TM016_Sun,192,376,F:,我
NCCU-TM016_Sun,192,376,F:,一定
NCCU-TM016_Sun,192,376,F:,是
NCCU-TM016_Sun,192,376,F:,會
NCCU-TM016_Sun,192,376,F:,在
NCCU-TM016_Sun,192,376,F:,台北
NCCU-TM016_Sun,192,376,F:,.
NCCU-TM016_Sun,193,377,M:,..
NCCU-TM016_Sun,193,377,M:,嗯
NCCU-TM016_Sun,194,378,F:,..
NCCU-TM016_Sun,194,378,F:,對
NCCU-TM016_Sun,194,379,F:,..
NCCU-TM016_Sun,194,379,F:,除非
NCCU-TM016_Sun,194,379,F:,哪天
NCCU-TM016_Sun,194,379,F:,你
NCCU-TM016_Sun,194,379,F:,發達
NCCU-TM016_Sun,194,379,F:,了
NCCU-TM016_Sun,194,379,F:,說
NCCU-TM016_Sun,194,379,F:,M
NCCU-TM016_Sun,194,379,F:,你
NCCU-TM016_Sun,194,379,F:,不要
NCCU-TM016_Sun,194,379,F:,做
NCCU-TM016_Sun,194,379,F:,了
NCCU-TM016_Sun,194,379,F:,","
NCCU-TM016_Sun,195,380,M:,..
NCCU-TM016_Sun,195,380,M:,嗯
NCCU-TM016_Sun,196,381,F:,..
NCCU-TM016_Sun,196,381,F:,那
NCCU-TM016_Sun,196,381,F:,..
NCCU-TM016_Sun,196,381,F:,不然
NCCU-TM016_Sun,196,381,F:,我
NCCU-TM016_Sun,196,381,F:,應該
NCCU-TM016_Sun,196,381,F:,就是
NCCU-TM016_Sun,196,381,F:,會
NCCU-TM016_Sun,196,381,F:,在
NCCU-TM016_Sun,196,381,F:,台北
NCCU-TM016_Sun,196,381,F:,因為
NCCU-TM016_Sun,196,381,F:,我
NCCU-TM016_Sun,196,381,F:,不像
NCCU-TM016_Sun,196,381,F:,你們
NCCU-TM016_Sun,196,381,F:,會
NCCU-TM016_Sun,196,381,F:,調來調去
NCCU-TM016_Sun,196,381,F:,啊
NCCU-TM016_Sun,196,381,F:,.
NCCU-TM016_Sun,197,382,M:,..
NCCU-TM016_Sun,197,382,M:,不是
NCCU-TM016_Sun,197,382,M:,說
NCCU-TM016_Sun,197,382,M:,你們
NCCU-TM016_Sun,197,382,M:,公司
NCCU-TM016_Sun,197,382,M:,有
NCCU-TM016_Sun,197,382,M:,可能
NCCU-TM016_Sun,197,382,M:,會到
NCCU-TM016_Sun,197,382,M:,哪邊
NCCU-TM016_Sun,197,382,M:,去
NCCU-TM016_Sun,197,382,M:,.
NCCU-TM016_Sun,198,383,F:,..
NCCU-TM016_Sun,198,383,F:,請問
NCCU-TM016_Sun,198,383,F:,網路
NCCU-TM016_Sun,198,383,F:,公司
NCCU-TM016_Sun,198,383,F:,要
NCCU-TM016_Sun,198,383,F:,到
NCCU-TM016_Sun,198,383,F:,哪邊
NCCU-TM016_Sun,198,383,F:,去
NCCU-TM016_Sun,198,383,F:,網路
NCCU-TM016_Sun,198,383,F:,公司
NCCU-TM016_Sun,198,383,F:,在
NCCU-TM016_Sun,198,383,F:,哪
NCCU-TM016_Sun,198,383,F:,都
NCCU-TM016_Sun,198,383,F:,可以
NCCU-TM016_Sun,198,383,F:,是
NCCU-TM016_Sun,198,383,F:,","
NCCU-TM016_Sun,198,384,F:,..
NCCU-TM016_Sun,198,384,F:,根本
NCCU-TM016_Sun,198,384,F:,不
NCCU-TM016_Sun,198,384,F:,可能
NCCU-TM016_Sun,198,384,F:,有
NCCU-TM016_Sun,198,384,F:,甚麼
NCCU-TM016_Sun,198,384,F:,分公司
NCCU-TM016_Sun,198,384,F:,啊
NCCU-TM016_Sun,198,384,F:,.
NCCU-TM016_Sun,199,385,M:,..
NCCU-TM016_Sun,199,385,M:,喔
NCCU-TM016_Sun,200,386,F:,..
NCCU-TM016_Sun,200,386,F:,可是
NCCU-TM016_Sun,200,386,F:,我
NCCU-TM016_Sun,200,386,F:,不
NCCU-TM016_Sun,200,386,F:,可能
NCCU-TM016_Sun,200,386,F:,","
NCCU-TM016_Sun,200,387,F:,..
NCCU-TM016_Sun,200,387,F:,不
NCCU-TM016_Sun,200,387,F:,太
NCCU-TM016_Sun,200,387,F:,","
NCCU-TM016_Sun,200,388,F:,..
NCCU-TM016_Sun,200,388,F:,短期
NCCU-TM016_Sun,200,388,F:,內
NCCU-TM016_Sun,200,388,F:,不
NCCU-TM016_Sun,200,388,F:,可能
NCCU-TM016_Sun,200,388,F:,換掉
NCCU-TM016_Sun,200,388,F:,啊
NCCU-TM016_Sun,200,388,F:,.
NCCU-TM016_Sun,201,389,M:,..
NCCU-TM016_Sun,201,389,M:,嗯
NCCU-TM016_Sun,202,390,F:,..
NCCU-TM016_Sun,202,390,F:,因為
NCCU-TM016_Sun,202,390,F:,","
NCCU-TM016_Sun,202,391,F:,...
NCCU-TM016_Sun,202,391,F:,工作
NCCU-TM016_Sun,202,391,F:,一來
NCCU-TM016_Sun,202,391,F:,不
NCCU-TM016_Sun,202,391,F:,好找
NCCU-TM016_Sun,202,391,F:,你
NCCU-TM016_Sun,202,391,F:,又要
NCCU-TM016_Sun,202,391,F:,考慮
NCCU-TM016_Sun,202,391,F:,到
NCCU-TM016_Sun,202,391,F:,pay
NCCU-TM016_Sun,202,391,F:,","
NCCU-TM016_Sun,203,392,M:,..
NCCU-TM016_Sun,203,392,M:,嗯
NCCU-TM016_Sun,204,393,F:,..
NCCU-TM016_Sun,204,393,F:,有沒有
NCCU-TM016_Sun,204,393,F:,比較
NCCU-TM016_Sun,204,393,F:,好
NCCU-TM016_Sun,204,393,F:,.
NCCU-TM016_Sun,205,394,M:,..
NCCU-TM016_Sun,205,394,M:,嗯
NCCU-TM016_Sun,206,395,F:,..
NCCU-TM016_Sun,206,395,F:,那
NCCU-TM016_Sun,206,395,F:,我
NCCU-TM016_Sun,206,395,F:,一定
NCCU-TM016_Sun,206,395,F:,會
NCCU-TM016_Sun,206,395,F:,在
NCCU-TM016_Sun,206,395,F:,台
NCCU-TM016_Sun,206,395,F:,...
NCCU-TM016_Sun,206,395,F:,北
NCCU-TM016_Sun,206,395,F:,啊
NCCU-TM016_Sun,206,395,F:,.
NCCU-TM016_Sun,207,396,M:,..
NCCU-TM016_Sun,207,396,M:,嗯
NCCU-TM016_Sun,208,397,F:,...
NCCU-TM016_Sun,208,397,F:,你
NCCU-TM016_Sun,208,397,F:,介意
NCCU-TM016_Sun,208,397,F:,嗎
NCCU-TM016_Sun,208,397,F:,?
NCCU-TM016_Sun,208,398,F:,..
NCCU-TM016_Sun,208,398,F:,講
NCCU-TM016_Sun,208,398,F:,得
NCCU-TM016_Sun,208,398,F:,好像
NCCU-TM016_Sun,208,398,F:,反過來
NCCU-TM016_Sun,208,398,F:,我
NCCU-TM016_Sun,208,398,F:,要
NCCU-TM016_Sun,208,398,F:,問
NCCU-TM016_Sun,208,398,F:,你
NCCU-TM016_Sun,208,398,F:,","
NCCU-TM016_Sun,208,399,F:,..
NCCU-TM016_Sun,208,399,F:,你
NCCU-TM016_Sun,208,399,F:,介意
NCCU-TM016_Sun,208,399,F:,我
NCCU-TM016_Sun,208,399,F:,都
NCCU-TM016_Sun,208,399,F:,在
NCCU-TM016_Sun,208,399,F:,台北
NCCU-TM016_Sun,208,399,F:,嗎
NCCU-TM016_Sun,208,399,F:,?
NCCU-TM016_Sun,208,400,F:,..
NCCU-TM016_Sun,208,400,F:,還是
NCCU-TM016_Sun,208,400,F:,你
NCCU-TM016_Sun,208,400,F:,覺得
NCCU-TM016_Sun,208,400,F:,我
NCCU-TM016_Sun,208,400,F:,也
NCCU-TM016_Sun,208,400,F:,要
NCCU-TM016_Sun,208,400,F:,辭掉
NCCU-TM016_Sun,208,400,F:,工作
NCCU-TM016_Sun,208,400,F:,去
NCCU-TM016_Sun,208,400,F:,新竹
NCCU-TM016_Sun,208,400,F:,找
NCCU-TM016_Sun,208,400,F:,?
NCCU-TM016_Sun,209,401,M:,..
NCCU-TM016_Sun,209,401,M:,@@
NCCU-TM016_Sun,209,401,M:,我
NCCU-TM016_Sun,209,401,M:,那天
NCCU-TM016_Sun,209,401,M:,跟
NCCU-TM016_Sun,209,401,M:,..
NCCU-TM016_Sun,209,401,M:,E
NCCU-TM016_Sun,209,401,M:,講
NCCU-TM016_Sun,209,401,M:,說
NCCU-TM016_Sun,209,401,M:,","
NCCU-TM016_Sun,209,402,M:,..
NCCU-TM016_Sun,209,402,M:,其實
NCCU-TM016_Sun,209,402,M:,如果
NCCU-TM016_Sun,209,402,M:,我
NCCU-TM016_Sun,209,402,M:,去
NCCU-TM016_Sun,209,402,M:,新竹
NCCU-TM016_Sun,209,402,M:,","
NCCU-TM016_Sun,209,403,M:,..
NCCU-TM016_Sun,209,403,M:,我
NCCU-TM016_Sun,209,403,M:,可能
NCCU-TM016_Sun,209,403,M:,..
NCCU-TM016_Sun,209,403,M:,可能
NCCU-TM016_Sun,209,403,M:,就是
NCCU-TM016_Sun,209,403,M:,叫
NCCU-TM016_Sun,209,403,M:,","
NCCU-TM016_Sun,209,404,M:,..
NCCU-TM016_Sun,209,404,M:,M
NCCU-TM016_Sun,209,404,M:,辭掉
NCCU-TM016_Sun,209,404,M:,這邊
NCCU-TM016_Sun,209,404,M:,然後
NCCU-TM016_Sun,209,404,M:,一起
NCCU-TM016_Sun,209,404,M:,","
NCCU-TM016_Sun,209,405,M:,..
NCCU-TM016_Sun,209,405,M:,到
NCCU-TM016_Sun,209,405,M:,新竹
NCCU-TM016_Sun,209,405,M:,那邊
NCCU-TM016_Sun,209,405,M:,去
NCCU-TM016_Sun,209,405,M:,.
NCCU-TM016_Sun,210,406,F:,..
NCCU-TM016_Sun,210,406,F:,去
NCCU-TM016_Sun,210,406,F:,那邊
NCCU-TM016_Sun,210,406,F:,幹嘛
NCCU-TM016_Sun,210,406,F:,?
NCCU-TM016_Sun,211,407,M:,..
NCCU-TM016_Sun,211,407,M:,就
NCCU-TM016_Sun,211,407,M:,找
NCCU-TM016_Sun,211,407,M:,竹科
NCCU-TM016_Sun,211,407,M:,的
NCCU-TM016_Sun,211,407,M:,啊
NCCU-TM016_Sun,211,407,M:,或是
NCCU-TM016_Sun,211,407,M:,甚麼樣
NCCU-TM016_Sun,211,407,M:,","
NCCU-TM016_Sun,211,408,M:,..
NCCU-TM016_Sun,211,408,M:,或者
NCCU-TM016_Sun,211,408,M:,是
NCCU-TM016_Sun,211,408,M:,","
NCCU-TM016_Sun,211,409,M:,..
NCCU-TM016_Sun,211,409,M:,或者
NCCU-TM016_Sun,211,409,M:,是
NCCU-TM016_Sun,211,409,M:,你
NCCU-TM016_Sun,211,409,M:,要
NCCU-TM016_Sun,211,409,M:,幹嘛
NCCU-TM016_Sun,211,409,M:,都
NCCU-TM016_Sun,211,409,M:,可以
NCCU-TM016_Sun,211,409,M:,啊
NCCU-TM016_Sun,211,409,M:,","
NCCU-TM016_Sun,212,410,F:,..
NCCU-TM016_Sun,212,410,F:,幹嘛
NCCU-TM016_Sun,212,410,F:,都
NCCU-TM016_Sun,212,410,F:,可以
NCCU-TM016_Sun,213,411,M:,..
NCCU-TM016_Sun,213,411,M:,對
NCCU-TM016_Sun,213,411,M:,啊
NCCU-TM016_Sun,214,412,F:,..
NCCU-TM016_Sun,214,412,F:,你
NCCU-TM016_Sun,214,412,F:,要
NCCU-TM016_Sun,214,412,F:,養
NCCU-TM016_Sun,214,412,F:,我
NCCU-TM016_Sun,214,412,F:,喔
NCCU-TM016_Sun,214,412,F:,.
NCCU-TM016_Sun,215,413,M:,..
NCCU-TM016_Sun,215,413,M:,eh
NCCU-TM016_Sun,215,413,M:,可以
NCCU-TM016_Sun,215,413,M:,","
NCCU-TM016_Sun,215,414,M:,..
NCCU-TM016_Sun,215,414,M:,應該
NCCU-TM016_Sun,215,414,M:,可以
NCCU-TM016_Sun,215,414,M:,養
NCCU-TM016_Sun,215,414,M:,得
NCCU-TM016_Sun,215,414,M:,起
NCCU-TM016_Sun,215,414,M:,吧
NCCU-TM016_Sun,215,414,M:,.
NCCU-TM016_Sun,216,415,F:,..
NCCU-TM016_Sun,216,415,F:,可是
NCCU-TM016_Sun,216,415,F:,我們
NCCU-TM016_Sun,216,415,F:,沒有
NCCU-TM016_Sun,216,415,F:,房子
NCCU-TM016_Sun,216,415,F:,跟
NCCU-TM016_Sun,216,415,F:,車子
NCCU-TM016_Sun,216,415,F:,啊
NCCU-TM016_Sun,216,415,F:,.
NCCU-TM016_Sun,217,416,M:,..
NCCU-TM016_Sun,217,416,M:,那
NCCU-TM016_Sun,217,416,M:,可以
NCCU-TM016_Sun,217,416,M:,買
NCCU-TM016_Sun,217,416,M:,啊
NCCU-TM016_Sun,217,416,M:,.
NCCU-TM016_Sun,218,417,F:,..
NCCU-TM016_Sun,218,417,F:,那
NCCU-TM016_Sun,218,418,F:,..
NCCU-TM016_Sun,218,418,F:,也
NCCU-TM016_Sun,218,418,F:,要
NCCU-TM016_Sun,218,418,F:,等
NCCU-TM016_Sun,218,418,F:,","
NCCU-TM016_Sun,218,419,F:,..
NCCU-TM016_Sun,218,419,F:,你
NCCU-TM016_Sun,218,419,F:,s-
NCCU-TM016_Sun,218,420,F:,..
NCCU-TM016_Sun,218,420,F:,你
NCCU-TM016_Sun,218,420,F:,穩定
NCCU-TM016_Sun,218,420,F:,了
NCCU-TM016_Sun,218,420,F:,吧
NCCU-TM016_Sun,218,420,F:,.
NCCU-TM016_Sun,219,421,M:,..
NCCU-TM016_Sun,219,421,M:,嗯
NCCU-TM016_Sun,220,422,F:,..
NCCU-TM016_Sun,220,422,F:,對
NCCU-TM016_Sun,220,422,F:,啊
NCCU-TM016_Sun,220,423,F:,..
NCCU-TM016_Sun,220,423,F:,因為
NCCU-TM016_Sun,220,423,F:,如果
NCCU-TM016_Sun,220,423,F:,你
NCCU-TM016_Sun,220,423,F:,[沒有]
NCCU-TM016_Sun,220,423,F:,穩定
NCCU-TM016_Sun,220,423,F:,然後
NCCU-TM016_Sun,220,423,F:,我
NCCU-TM016_Sun,220,423,F:,就
NCCU-TM016_Sun,220,423,F:,","
NCCU-TM016_Sun,221,424,M:,[穩定]
NCCU-TM016_Sun,220,425,F:,..
NCCU-TM016_Sun,220,425,F:,冒冒失失
NCCU-TM016_Sun,220,425,F:,的
NCCU-TM016_Sun,220,425,F:,說
NCCU-TM016_Sun,220,425,F:,","
NCCU-TM016_Sun,220,426,F:,..
NCCU-TM016_Sun,220,426,F:,喔
NCCU-TM016_Sun,220,426,F:,好
NCCU-TM016_Sun,220,426,F:,啊
NCCU-TM016_Sun,220,426,F:,我
NCCU-TM016_Sun,220,426,F:,也
NCCU-TM016_Sun,220,426,F:,不
NCCU-TM016_Sun,220,426,F:,想要
NCCU-TM016_Sun,220,426,F:,工作
NCCU-TM016_Sun,220,426,F:,","
NCCU-TM016_Sun,220,427,F:,..
NCCU-TM016_Sun,220,427,F:,我
NCCU-TM016_Sun,220,427,F:,就
NCCU-TM016_Sun,220,427,F:,去
NCCU-TM016_Sun,220,427,F:,陪
NCCU-TM016_Sun,220,427,F:,你
NCCU-TM016_Sun,220,427,F:,.
NCCU-TM016_Sun,222,428,M:,..
NCCU-TM016_Sun,222,428,M:,嗯
NCCU-TM016_Sun,223,429,F:,..
NCCU-TM016_Sun,223,429,F:,那
NCCU-TM016_Sun,223,430,F:,..
NCCU-TM016_Sun,223,430,F:,之後
NCCU-TM016_Sun,223,430,F:,","
NCCU-TM016_Sun,223,431,F:,...
NCCU-TM016_Sun,223,431,F:,沒
NCCU-TM016_Sun,223,431,F:,了
NCCU-TM016_Sun,223,431,F:,","
NCCU-TM016_Sun,223,432,F:,..
NCCU-TM016_Sun,223,432,F:,我
NCCU-TM016_Sun,223,432,F:,還
NCCU-TM016_Sun,223,433,F:,..
NCCU-TM016_Sun,223,433,F:,工作
NCCU-TM016_Sun,223,433,F:,也
NCCU-TM016_Sun,223,433,F:,沒
NCCU-TM016_Sun,223,433,F:,了
NCCU-TM016_Sun,223,433,F:,","
NCCU-TM016_Sun,223,434,F:,..
NCCU-TM016_Sun,223,434,F:,人
NCCU-TM016_Sun,223,434,F:,也
NCCU-TM016_Sun,223,434,F:,沒
NCCU-TM016_Sun,223,434,F:,了
NCCU-TM016_Sun,223,434,F:,","
NCCU-TM016_Sun,223,435,F:,..
NCCU-TM016_Sun,223,435,F:,甚麼
NCCU-TM016_Sun,223,435,F:,都
NCCU-TM016_Sun,223,435,F:,沒
NCCU-TM016_Sun,223,435,F:,了
NCCU-TM016_Sun,223,435,F:,","
NCCU-TM016_Sun,223,436,F:,..
NCCU-TM016_Sun,223,436,F:,青春
NCCU-TM016_Sun,223,436,F:,也
NCCU-TM016_Sun,223,436,F:,沒
NCCU-TM016_Sun,223,436,F:,了
NCCU-TM016_Sun,223,436,F:,.
NCCU-TM016_Sun,224,437,M:,..
NCCU-TM016_Sun,224,437,M:,@
NCCU-TM016_Sun,224,438,M:,..
NCCU-TM016_Sun,224,438,M:,講
NCCU-TM016_Sun,224,438,M:,得
NCCU-TM016_Sun,224,438,M:,好
NCCU-TM016_Sun,224,438,M:,大條
NCCU-TM016_Sun,224,438,M:,喔
NCCU-TM016_Sun,224,438,M:,.
NCCU-TM016_Sun,224,439,M:,..
NCCU-TM016_Sun,224,439,M:,可是
NCCU-TM016_Sun,224,439,M:,很
NCCU-TM016_Sun,224,439,M:,現實
NCCU-TM016_Sun,224,439,M:,.
NCCU-TM016_Sun,225,440,F:,..
NCCU-TM016_Sun,225,440,F:,可是
NCCU-TM016_Sun,225,440,F:,我
NCCU-TM016_Sun,225,440,F:,","
NCCU-TM016_Sun,225,441,F:,..
NCCU-TM016_Sun,225,441,F:,對
NCCU-TM016_Sun,225,441,F:,我
NCCU-TM016_Sun,225,441,F:,來講
NCCU-TM016_Sun,225,441,F:,真的
NCCU-TM016_Sun,225,441,F:,是
NCCU-TM016_Sun,225,441,F:,很
NCCU-TM016_Sun,225,441,F:,可怕
NCCU-TM016_Sun,225,441,F:,啊
NCCU-TM016_Sun,225,441,F:,.
NCCU-TM016_Sun,226,442,M:,..
NCCU-TM016_Sun,226,442,M:,嗯
NCCU-TM016_Sun,227,443,F:,..
NCCU-TM016_Sun,227,443,F:,第一
NCCU-TM016_Sun,227,443,F:,我
NCCU-TM016_Sun,227,443,F:,","
NCCU-TM016_Sun,227,444,F:,..
NCCU-TM016_Sun,227,444,F:,目前
NCCU-TM016_Sun,227,444,F:,我
NCCU-TM016_Sun,227,444,F:,覺得
NCCU-TM016_Sun,227,444,F:,我
NCCU-TM016_Sun,227,444,F:,需要
NCCU-TM016_Sun,227,444,F:,工作
NCCU-TM016_Sun,227,444,F:,.
NCCU-TM016_Sun,227,445,F:,..
NCCU-TM016_Sun,227,445,F:,而且
NCCU-TM016_Sun,227,445,F:,","
NCCU-TM016_Sun,227,446,F:,..
NCCU-TM016_Sun,227,446,F:,如果
NCCU-TM016_Sun,227,446,F:,我
NCCU-TM016_Sun,227,446,F:,一
NCCU-TM016_Sun,227,446,F:,不
NCCU-TM016_Sun,227,446,F:,工作
NCCU-TM016_Sun,227,446,F:,","
NCCU-TM016_Sun,227,447,F:,..
NCCU-TM016_Sun,227,447,F:,你
NCCU-TM016_Sun,227,447,F:,的
NCCU-TM016_Sun,227,447,F:,負擔
NCCU-TM016_Sun,227,447,F:,就
NCCU-TM016_Sun,227,447,F:,很
NCCU-TM016_Sun,227,447,F:,大
NCCU-TM016_Sun,227,447,F:,啊
NCCU-TM016_Sun,227,447,F:,.
NCCU-TM016_Sun,228,448,M:,..
NCCU-TM016_Sun,228,448,M:,嗯
NCCU-TM016_Sun,229,449,F:,..
NCCU-TM016_Sun,229,449,F:,對不對
NCCU-TM016_Sun,229,449,F:,.
NCCU-TM016_Sun,230,450,M:,..
NCCU-TM016_Sun,230,450,M:,對
NCCU-TM016_Sun,230,451,M:,..
NCCU-TM016_Sun,230,451,M:,想東想西
NCCU-TM016_Sun,230,451,M:,","
NCCU-TM016_Sun,230,452,M:,..
NCCU-TM016_Sun,230,452,M:,買東買西
NCCU-TM016_Sun,230,452,M:,","
NCCU-TM016_Sun,230,453,M:,..
NCCU-TM016_Sun,230,453,M:,吃東吃西
NCCU-TM016_Sun,230,453,M:,.
NCCU-TM016_Sun,230,454,M:,..
NCCU-TM016_Sun,230,454,M:,[[那麼
NCCU-TM016_Sun,230,454,M:,多]]
NCCU-TM016_Sun,231,455,F:,[[目前]]
NCCU-TM016_Sun,231,455,F:,只有
NCCU-TM016_Sun,231,455,F:,吃東吃西
NCCU-TM016_Sun,231,455,F:,.
NCCU-TM016_Sun,232,456,M:,..
NCCU-TM016_Sun,232,456,M:,那麼
NCCU-TM016_Sun,232,456,M:,多
NCCU-TM016_Sun,232,456,M:,吃吃
NCCU-TM016_Sun,232,456,M:,的
NCCU-TM016_Sun,232,456,M:,在
NCCU-TM016_Sun,232,456,M:,引誘
NCCU-TM016_Sun,232,456,M:,著
NCCU-TM016_Sun,232,456,M:,你
NCCU-TM016_Sun,232,456,M:,@@
NCCU-TM016_Sun,232,456,M:,.
NCCU-TM016_Sun,233,457,F:,..
NCCU-TM016_Sun,233,457,F:,嗯
NCCU-TM016_Sun,233,458,F:,..
NCCU-TM016_Sun,233,458,F:,最近
NCCU-TM016_Sun,233,458,F:,會
NCCU-TM016_Sun,233,458,F:,吃
NCCU-TM016_Sun,233,458,F:,少
NCCU-TM016_Sun,233,458,F:,一點
NCCU-TM016_Sun,233,458,F:,.
NCCU-TM016_Sun,233,459,F:,..
NCCU-TM016_Sun,233,459,F:,都
NCCU-TM016_Sun,233,459,F:,沒有
NCCU-TM016_Sun,233,459,F:,[XX]
NCCU-TM016_Sun,234,460,M:,[二十四]
NCCU-TM016_Sun,234,460,M:,二十四
NCCU-TM016_Sun,234,460,M:,號
NCCU-TM016_Sun,234,460,M:,之前
NCCU-TM016_Sun,234,460,M:,吃
NCCU-TM016_Sun,234,460,M:,少
NCCU-TM016_Sun,234,460,M:,一點
NCCU-TM016_Sun,234,460,M:,.
NCCU-TM016_Sun,235,461,F:,..
NCCU-TM016_Sun,235,461,F:,對
NCCU-TM016_Sun,235,461,F:,啊
NCCU-TM016_Sun,235,461,F:,","
NCCU-TM016_Sun,235,462,F:,..
NCCU-TM016_Sun,235,462,F:,那麼
NCCU-TM016_Sun,235,462,F:,肥
NCCU-TM016_Sun,235,462,F:,.
NCCU-TM016_Sun,236,463,M:,..
NCCU-TM016_Sun,236,463,M:,我
NCCU-TM016_Sun,236,463,M:,怕
NCCU-TM016_Sun,236,463,M:,他們
NCCU-TM016_Sun,236,463,M:,","
NCCU-TM016_Sun,236,464,M:,..
NCCU-TM016_Sun,236,464,M:,到
NCCU-TM016_Sun,236,465,M:,..
NCCU-TM016_Sun,236,465,M:,高雄
NCCU-TM016_Sun,236,465,M:,看到
NCCU-TM016_Sun,236,465,M:,你
NCCU-TM016_Sun,236,465,M:,會
NCCU-TM016_Sun,236,465,M:,","
NCCU-TM016_Sun,236,466,M:,..
NCCU-TM016_Sun,236,466,M:,M
NCCU-TM016_Sun,236,466,M:,你
NCCU-TM016_Sun,236,466,M:,怎麼
NCCU-TM016_Sun,236,466,M:,","
NCCU-TM016_Sun,236,467,M:,...
NCCU-TM016_Sun,236,467,M:,@@
NCCU-TM016_Sun,236,468,M:,..
NCCU-TM016_Sun,236,468,M:,一
NCCU-TM016_Sun,236,468,M:,圈
NCCU-TM016_Sun,236,468,M:,@@@@@
NCCU-TM016_Sun,236,469,M:,..
NCCU-TM016_Sun,236,469,M:,繞
NCCU-TM016_Sun,236,469,M:,一
NCCU-TM016_Sun,236,469,M:,圈
NCCU-TM016_Sun,236,469,M:,@@@=
NCCU-TM016_Sun,237,470,F:,..
NCCU-TM016_Sun,237,470,F:,沒有
NCCU-TM016_Sun,237,470,F:,啊
NCCU-TM016_Sun,237,470,F:,我
NCCU-TM016_Sun,237,470,F:,那
NCCU-TM016_Sun,237,470,F:,時候
NCCU-TM016_Sun,237,470,F:,不是
NCCU-TM016_Sun,237,470,F:,也
NCCU-TM016_Sun,237,470,F:,很
NCCU-TM016_Sun,237,470,F:,胖
NCCU-TM016_Sun,237,470,F:,前陣子
NCCU-TM016_Sun,237,470,F:,幸好
NCCU-TM016_Sun,237,470,F:,我
NCCU-TM016_Sun,237,470,F:,有
NCCU-TM016_Sun,237,470,F:,瘦
NCCU-TM016_Sun,237,470,F:,一點
NCCU-TM016_Sun,237,470,F:,.
NCCU-TM016_Sun,238,471,M:,..
NCCU-TM016_Sun,238,471,M:,嗯
NCCU-TM016_Sun,239,472,F:,..
NCCU-TM016_Sun,239,472,F:,[然後
NCCU-TM016_Sun,239,472,F:,現在
NCCU-TM016_Sun,239,472,F:,又
NCCU-TM016_Sun,239,472,F:,胖
NCCU-TM016_Sun,239,472,F:,了]
NCCU-TM016_Sun,239,472,F:,.
NCCU-TM016_Sun,240,473,M:,[對
NCCU-TM016_Sun,240,473,M:,啊]
NCCU-TM016_Sun,240,473,M:,不
NCCU-TM016_Sun,240,473,M:,會
NCCU-TM016_Sun,240,473,M:,胖
NCCU-TM016_Sun,240,473,M:,啊
NCCU-TM016_Sun,240,473,M:,.
NCCU-TM016_Sun,241,474,F:,..
NCCU-TM016_Sun,241,474,F:,可是
NCCU-TM016_Sun,241,474,F:,[[現在]]
NCCU-TM016_Sun,241,474,F:,又
NCCU-TM016_Sun,241,474,F:,胖
NCCU-TM016_Sun,241,474,F:,了
NCCU-TM016_Sun,241,474,F:,我
NCCU-TM016_Sun,241,474,F:,褲子
NCCU-TM016_Sun,241,474,F:,都
NCCU-TM016_Sun,241,474,F:,好
NCCU-TM016_Sun,241,474,F:,緊
NCCU-TM016_Sun,241,474,F:,喔
NCCU-TM016_Sun,241,474,F:,.
NCCU-TM016_Sun,242,475,M:,[[為甚麼]]
NCCU-TM016_Sun,243,476,M:,..
NCCU-TM016_Sun,243,476,M:,是
NCCU-TM016_Sun,243,476,M:,不是
NCCU-TM016_Sun,243,476,M:,因為
