turnSeq,unitSeq,participant,text
27,74,F1:,在
27,74,F1:,山上
27,74,F1:,.
28,75,F2:,(.)
28,75,F2:,團練
28,75,F2:,.
29,76,F1:,(.)
29,76,F1:,對
29,76,F1:,對
29,76,F1:,對
29,76,F1:,","
29,77,F1:,(.)
29,77,F1:,就
29,77,F1:,國樂團
29,77,F1:,的
29,77,F1:,團練
29,77,F1:,都
29,77,F1:,會
29,77,F1:,在
29,77,F1:,山上
29,77,F1:,.
29,78,F1:,(.)
29,78,F1:,也
29,78,F1:,是
29,78,F1:,三不五時
29,78,F1:,就
29,78,F1:,可以
29,78,F1:,","
29,79,F1:,(.)
29,79,F1:,@
29,79,F1:,爬山
29,79,F1:,上
29,79,F1:,@
29,79,F1:,.
30,80,F2:,(.)
30,80,F2:,你們
30,80,F2:,會
30,80,F2:,去
30,80,F2:,","
30,81,F2:,(.)
30,81,F2:,山上
30,81,F2:,團練
30,81,F2:,喔
30,81,F2:,.
31,82,F1:,(.)
31,82,F1:,寒訓
31,82,F1:,的
31,82,F1:,時候
31,82,F1:,","
31,83,F1:,(.)
31,83,F1:,就是
31,83,F1:,一
31,83,F1:,年
31,83,F1:,級
31,83,F1:,就
31,83,F1:,會
31,83,F1:,參加
31,83,F1:,寒訓
31,83,F1:,嘛
31,83,F1:,.
31,84,F1:,(.)
31,84,F1:,寒訓
31,84,F1:,就
31,84,F1:,會
31,84,F1:,在
31,84,F1:,山上
31,84,F1:,一
31,84,F1:,個
31,84,F1:,廟
31,84,F1:,","
31,85,F1:,(.)
31,85,F1:,那
31,85,F1:,個
31,85,F1:,時候
31,85,F1:,921
31,85,F1:,—
31,86,F1:,[(.)921
31,86,F1:,之前]
31,86,F1:,.
32,87,F2:,[(.)
32,87,F2:,在
32,87,F2:,山上
32,87,F2:,一
32,87,F2:,個
32,87,F2:,廟]
32,87,F2:,.
33,88,F1:,(.)
33,88,F1:,對
33,88,F1:,對
33,88,F1:,對
33,88,F1:,.
34,89,F2:,(.)
34,89,F2:,團練
34,89,F2:,?
34,90,F2:,(.)
34,90,F2:,這樣
34,90,F2:,?
35,91,F1:,(...)
35,91,F1:,那邊
35,91,F1:,有
35,91,F1:,溫泉
35,91,F1:,.
35,92,F1:,(.)
35,92,F1:,反正
35,92,F1:,就是
35,92,F1:,在
35,92,F1:,廟
35,92,F1:,","
35,93,F1:,(.)
35,93,F1:,住在
35,93,F1:,廟
35,93,F1:,裡面
35,93,F1:,","
35,94,F1:,(.)
35,94,F1:,因為
35,94,F1:,比較
35,94,F1:,便宜
35,94,F1:,吧
35,94,F1:,.
35,95,F1:,(.)
35,95,F1:,我
35,95,F1:,也
35,95,F1:,不
35,95,F1:,知道
35,95,F1:,為什麼
35,95,F1:,.
35,96,F1:,(.)
35,96,F1:,反正
35,96,F1:,就是
35,96,F1:,—
35,97,F1:,(...)
35,97,F1:,那
35,97,F1:,個
35,97,F1:,—
35,98,F1:,(.)
35,98,F1:,我們
35,98,F1:,社團
35,98,F1:,的
35,98,F1:,慣例
35,98,F1:,","
35,99,F1:,(.)
35,99,F1:,好像
35,99,F1:,就是
35,99,F1:,每年
35,99,F1:,都
35,99,F1:,是
35,99,F1:,在
35,99,F1:,那裡
35,99,F1:,辦
35,99,F1:,.
36,100,F2:,(.)
36,100,F2:,廟
36,100,F2:,還是
36,100,F2:,寺
36,100,F2:,—
36,101,F2:,(.)
36,101,F2:,廟
36,101,F2:,聽起來
36,101,F2:,就
36,101,F2:,只有
36,101,F2:,","
36,102,F2:,(.)
36,102,F2:,這麼
36,102,F2:,大
36,102,F2:,喔
36,102,F2:,.
36,103,F2:,(.)
36,103,F2:,寺
36,103,F2:,—
37,104,F1:,(.)
37,104,F1:,我
37,104,F1:,忘記
37,104,F1:,那
37,104,F1:,叫
37,104,F1:,什麼
37,104,F1:,[寺]
37,104,F1:,.
38,105,F2:,[應該]
38,105,F2:,是
38,105,F2:,什麼
38,105,F2:,什麼
38,105,F2:,寺
38,105,F2:,吧
38,105,F2:,.
39,106,F1:,(.)
39,106,F1:,反正
39,106,F1:,裡面
39,106,F1:,有
39,106,F1:,那
39,106,F1:,個
39,106,F1:,啊
39,106,F1:,","
39,107,F1:,(.)
39,107,F1:,有
39,107,F1:,給
39,107,F1:,香客
39,107,F1:,住
39,107,F1:,的
39,107,F1:,地方
39,107,F1:,","
39,108,F1:,[(.)
39,108,F1:,我們
39,108,F1:,就]
39,108,F1:,住
39,108,F1:,在
39,108,F1:,裡面
39,108,F1:,.
40,109,F2:,[um]
40,109,F2:,.
41,110,F1:,(.)
41,110,F1:,然後
41,110,F1:,早上
41,110,F1:,—
41,111,F1:,(.)
41,111,F1:,就是
41,111,F1:,被
41,111,F1:,關
41,111,F1:,在
41,111,F1:,上面
41,111,F1:,的
41,111,F1:,意思
41,111,F1:,啊
41,111,F1:,.
41,112,F1:,(.)
41,112,F1:,然後
41,112,F1:,早上
41,112,F1:,起來
41,112,F1:,團練
41,112,F1:,啊
41,112,F1:,.
41,113,F1:,(.)
41,113,F1:,玩
41,113,F1:,大地
41,113,F1:,遊戲
41,113,F1:,啊
41,113,F1:,什麼
41,113,F1:,的
41,113,F1:,.
41,114,F1:,(.)
41,114,F1:,然後
41,114,F1:,—
42,115,F2:,(.)
42,115,F2:,這樣
42,115,F2:,沒有
42,115,F2:,人
42,115,F2:,嫌
42,115,F2:,你們
42,115,F2:,","
42,116,F2:,(.)
42,116,F2:,吵
42,116,F2:,嗎
42,116,F2:,?
43,117,F1:,(.)
43,117,F1:,就是
43,117,F1:,因為
43,117,F1:,怕
43,117,F1:,人家
43,117,F1:,嫌
43,117,F1:,我們
43,117,F1:,吵
43,117,F1:,","
43,118,F1:,(.)
43,118,F1:,才
43,118,F1:,會
43,118,F1:,去
43,118,F1:,那種
43,118,F1:,地方
43,118,F1:,.
43,119,F1:,(.)
43,119,F1:,因為
43,119,F1:,—
43,120,F1:,(...)
43,120,F1:,就
43,120,F1:,沒有
43,120,F1:,人
43,120,F1:,啊
43,120,F1:,.
43,121,F1:,(.)
43,121,F1:,然後
43,121,F1:,每天
43,121,F1:,都
43,121,F1:,吃素
43,121,F1:,","
43,122,F1:,(.)
43,122,F1:,吃
43,122,F1:,一
43,122,F1:,個
43,122,F1:,禮拜
43,122,F1:,.
43,123,F1:,(.)
43,123,F1:,然後
43,123,F1:,下山
43,123,F1:,","
43,124,F1:,(.)
43,124,F1:,全
43,124,F1:,社團
43,124,F1:,第一
43,124,F1:,件
43,124,F1:,事
43,125,F1:,(.)
43,125,F1:,就是
43,125,F1:,奔向
43,125,F1:,—
44,126,F2:,(.)
44,126,F2:,開-
44,126,F2:,;
44,127,F2:,(.)
44,127,F2:,開葷
44,127,F2:,.
45,128,F1:,(.)
45,128,F1:,對
45,128,F1:,@@[@=]
45,128,F1:,.
46,129,F2:,[@@@=]
46,129,F2:,.
47,130,F1:,(.)
47,130,F1:,海產
47,130,F1:,buffet
47,130,F1:,.
47,131,F1:,(.)
47,131,F1:,然後
47,131,F1:,社長
47,131,F1:,帶頭
47,131,F1:,.
47,132,F1:,(.)
47,132,F1:,那
47,132,F1:,時候
47,132,F1:,本來
47,132,F1:,說來
47,132,F1:,我們
47,132,F1:,去
47,132,F1:,吃
47,132,F1:,","
47,133,F1:,(.)
47,133,F1:,肯德基
47,133,F1:,.
47,134,F1:,(...)
47,134,F1:,社長
47,134,F1:,說
47,134,F1:,","
47,135,F1:,(.)
47,135,F1:,吃
47,135,F1:,什麼
47,135,F1:,肯德基
47,135,F1:,啊
47,135,F1:,?
47,136,F1:,(.)
47,136,F1:,帶
47,136,F1:,你們
47,136,F1:,去
47,136,F1:,吃
47,136,F1:,buffet
47,136,F1:,啦
47,136,F1:,@@
47,136,F1:,.
47,137,F1:,(.)
47,137,F1:,結果
47,137,F1:,沒出
47,137,F1:,幾道
47,137,F1:,#
47,137,F1:,—
48,138,F2:,(.)
48,138,F2:,你們
48,138,F2:,有
48,138,F2:,多少
48,138,F2:,人
48,138,F2:,.
49,139,F1:,(.)
49,139,F1:,我們
49,139,F1:,—
49,140,F1:,(.)
49,140,F1:,我
49,140,F1:,一
49,140,F1:,年級
49,140,F1:,","
49,141,F1:,(.)
49,141,F1:,進去
49,141,F1:,那
49,141,F1:,一
49,141,F1:,屆
49,141,F1:,喔
49,141,F1:,—
49,142,F1:,(...)
49,142,F1:,我
49,142,F1:,那
49,142,F1:,時候
49,142,F1:,去
49,142,F1:,只有
49,142,F1:,十
49,142,F1:,—
49,143,F1:,(.)
49,143,F1:,一
49,143,F1:,個
49,143,F1:,團
49,143,F1:,哪
49,143,F1:,.
49,144,F1:,(.)
49,144,F1:,一
49,144,F1:,個
49,144,F1:,國樂團
49,144,F1:,.
49,145,F1:,(.)
49,145,F1:,大概
49,145,F1:,只有
49,145,F1:,二十
49,145,F1:,.
49,146,F1:,(.)
49,146,F1:,二十
49,146,F1:,.
50,147,F2:,(...)
50,147,F2:,哎
50,147,F2:,","
50,148,F2:,(.)
50,148,F2:,我
50,148,F2:,以前
50,148,F2:,是
50,148,F2:,管樂團
50,148,F2:,.
51,149,F1:,(.)
51,149,F1:,好
51,149,F1:,厲害
51,149,F1:,喔
51,149,F1:,.
51,150,F1:,(.)
51,150,F1:,都
51,150,F1:,吹
51,150,F1:,不
51,150,F1:,動
51,150,F1:,.
52,151,F2:,(.)
52,151,F2:,我
52,151,F2:,是
52,151,F2:,—
52,152,F2:,(.)
52,152,F2:,@
52,152,F2:,我
52,152,F2:,是
52,152,F2:,唯一
52,152,F2:,一
52,152,F2:,個
52,152,F2:,不
52,152,F2:,用
52,152,F2:,吹
52,152,F2:,的
52,152,F2:,@
52,152,F2:,.
53,153,F1:,(.)
53,153,F1:,喔
53,153,F1:,.
54,154,F2:,(.)
54,154,F2:,我
54,154,F2:,是
54,154,F2:,[打鼓
54,154,F2:,的
54,154,F2:,@@@=2]
54,154,F2:,.
55,155,F1:,[####]
55,155,F1:,.
62,156,F2:,(.)
62,156,F2:,不用
62,156,F2:,[公開]
62,156,F2:,.
63,157,F1:,[沒
63,157,F1:,有]
63,157,F1:,.
55,158,F1:,(.)
55,158,F1:,喔
55,158,F1:,","
55,159,F1:,(.)
55,159,F1:,好
55,159,F1:,厲害
55,159,F1:,喔
55,159,F1:,.
56,160,F2:,(.)
56,160,F2:,所以
56,160,F2:,我
56,160,F2:,肺[2活]
56,160,F2:,.
57,161,F1:,[2是
57,161,F1:,定音]
57,161,F1:,鼔
57,161,F1:,還是
57,161,F1:,小
57,161,F1:,鼓
57,161,F1:,.
58,162,F2:,(.)
58,162,F2:,都
58,162,F2:,可以
58,162,F2:,.
59,163,F1:,(.)
59,163,F1:,好
59,163,F1:,棒
59,163,F1:,喔
59,163,F1:,.
60,164,F2:,(.)
60,164,F2:,就是
60,164,F2:,那種
60,164,F2:,","
60,165,F2:,(.)
60,165,F2:,可是
60,165,F2:,我
60,165,F2:,沒有
60,165,F2:,打
60,165,F2:,得
60,165,F2:,很
60,165,F2:,好
60,165,F2:,.
61,166,F1:,(.)
61,166,F1:,我們
61,166,F1:,以前
61,166,F1:,國樂團
61,166,F1:,最=
61,166,F1:,帥
61,166,F1:,的
61,166,F1:,","
61,167,F1:,(.)
61,167,F1:,就是
61,167,F1:,打
61,167,F1:,定音鼓
61,167,F1:,.
62,168,F2:,(.)
62,168,F2:,喔
62,168,F2:,","
62,169,F2:,(.)
62,169,F2:,妳
62,169,F2:,喜歡
62,169,F2:,那
62,169,F2:,個
62,169,F2:,","
62,170,F2:,(.)
62,170,F2:,沒
62,170,F2:,關係
62,170,F2:,","
64,171,F2:,(.)
64,171,F2:,在
64,171,F2:,這邊
64,171,F2:,公開
64,171,F2:,.
64,172,F2:,(.)
64,172,F2:,@@@=
64,172,F2:,.
65,173,F1:,(.)
65,173,F1:,不
65,173,F1:,是
65,173,F1:,.
65,174,F1:,(.)
65,174,F1:,我
65,174,F1:,不
65,174,F1:,是
65,174,F1:,說
65,174,F1:,人
65,174,F1:,帥
65,174,F1:,.
65,175,F1:,(.)
65,175,F1:,我
65,175,F1:,是
65,175,F1:,說
65,175,F1:,打
65,175,F1:,定音鼓
65,175,F1:,很
65,175,F1:,帥
65,175,F1:,.
66,176,F2:,(.)
66,176,F2:,噢
66,176,F2:,","
66,177,F2:,(.)
66,177,F2:,這件
66,177,F2:,事情
66,177,F2:,很
66,177,F2:,帥
66,177,F2:,@@@=
66,177,F2:,.
67,178,F1:,(.)
67,178,F1:,對
67,178,F1:,.
67,179,F1:,(.)
67,179,F1:,因為
67,179,F1:,那
67,179,F1:,個
67,179,F1:,時候
67,179,F1:,","
67,180,F1:,(.)
67,180,F1:,不
67,180,F1:,是
67,180,F1:,我們
67,180,F1:,","
67,181,F1:,(.)
67,181,F1:,那
67,181,F1:,個
67,181,F1:,","
67,182,F1:,(.)
67,182,F1:,算是
67,182,F1:,國樂團
67,182,F1:,的
67,182,F1:,","
67,183,F1:,(...)
67,183,F1:,半
67,183,F1:,標配
67,183,F1:,.
67,184,F1:,(.)
67,184,F1:,簡配
67,184,F1:,可能
67,184,F1:,就
67,184,F1:,沒有
67,184,F1:,.
67,185,F1:,(.)
67,185,F1:,就是
67,185,F1:,比較
